tag_name,category,category_description,steel_grade,size,method,outlier_count,outlier_ratio,risk_level,count,direction,filter_removal_rate,detail_1,detail_2
PR9L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,CUSUM,363,27.630070426379866,drift_detected,0,,,"drift_count=363, max_duration=910",violation_ratio=27.6%
PR6L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,CUSUM,7,26.67467380029481,drift_detected,0,,,"drift_count=7, max_duration=3950",violation_ratio=26.7%
PR6L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,CUSUM,12,32.208366123857374,drift_detected,0,,,"drift_count=12, max_duration=5758",violation_ratio=32.2%
PR7L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,CUSUM,7,26.832996669760334,drift_detected,0,,,"drift_count=7, max_duration=3950",violation_ratio=26.8%
PR7L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,CUSUM,12,32.83794418548338,drift_detected,0,,,"drift_count=12, max_duration=5758",violation_ratio=32.8%
PR8L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,CUSUM,10,31.959381994868156,drift_detected,0,,,"drift_count=10, max_duration=3950",violation_ratio=32.0%
PR9L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D12,CUSUM,10,31.948463176284324,drift_detected,0,,,"drift_count=10, max_duration=3950",violation_ratio=31.9%
PINCHROLL_2_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D16,CUSUM,213,47.895123090266196,drift_detected,0,,,"drift_count=213, max_duration=4223",violation_ratio=47.9%
PINCHROLL_3_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D16,CUSUM,4,17.07251984788845,drift_detected,0,,,"drift_count=4, max_duration=2766",violation_ratio=17.1%
PINCHROLL_4_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D16,CUSUM,3,16.191874040963373,drift_detected,0,,,"drift_count=3, max_duration=2766",violation_ratio=16.2%
PINCHROLL_2_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D16,CUSUM,354,43.50857295349923,drift_detected,0,,,"drift_count=354, max_duration=963",violation_ratio=43.5%
PINCHROLL_3_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D16,CUSUM,138,45.16645540062713,drift_detected,0,,,"drift_count=138, max_duration=3296",violation_ratio=45.2%
PINCHROLL_4_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D16,CUSUM,185,45.606778304089666,drift_detected,0,,,"drift_count=185, max_duration=3298",violation_ratio=45.6%
PINCHROLL_2_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D16,CUSUM,15,4.499966642204283,drift_detected,0,,,"drift_count=15, max_duration=145",violation_ratio=4.5%
PINCHROLL_3_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D16,CUSUM,328,49.84321836013076,drift_detected,0,,,"drift_count=328, max_duration=2094",violation_ratio=49.8%
PINCHROLL_4_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D16,CUSUM,340,50.103409166722265,drift_detected,0,,,"drift_count=340, max_duration=2205",violation_ratio=50.1%
PINCHROLL_3_REFERENCE_SPEED,08_Pinchroll,핀치롤,N5,D16,CUSUM,4,17.386083127626925,drift_detected,0,,,"drift_count=4, max_duration=2949",violation_ratio=17.4%
PINCHROLL_4_REFERENCE_SPEED,08_Pinchroll,핀치롤,N5,D16,CUSUM,3,17.04249783174328,drift_detected,0,,,"drift_count=3, max_duration=2845",violation_ratio=17.0%
PR6L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,CUSUM,365,22.30761651394226,drift_detected,0,,,"drift_count=365, max_duration=457",violation_ratio=22.3%
PR6L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,CUSUM,1,34.39841798501249,drift_detected,0,,,"drift_count=1, max_duration=3305",violation_ratio=34.4%
PR7L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,CUSUM,347,20.110355700068972,drift_detected,0,,,"drift_count=347, max_duration=1041",violation_ratio=20.1%
PR7L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,CUSUM,3,23.886344712739387,drift_detected,0,,,"drift_count=3, max_duration=1562",violation_ratio=23.9%
PR8L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,CUSUM,620,41.171543994482214,drift_detected,0,,,"drift_count=620, max_duration=236",violation_ratio=41.2%
PR9L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,CUSUM,687,48.26583899891615,drift_detected,0,,,"drift_count=687, max_duration=440",violation_ratio=48.3%
PR6L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,CUSUM,7,28.948664893092918,drift_detected,0,,,"drift_count=7, max_duration=5110",violation_ratio=28.9%
PR6L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,CUSUM,3,19.150707743547045,drift_detected,0,,,"drift_count=3, max_duration=1102",violation_ratio=19.2%
PR7L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,CUSUM,7,28.938811705586758,drift_detected,0,,,"drift_count=7, max_duration=5106",violation_ratio=28.9%
PR7L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,CUSUM,4,18.43255620316403,drift_detected,0,,,"drift_count=4, max_duration=1008",violation_ratio=18.4%
PR8L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,CUSUM,136,27.382008079613758,drift_detected,0,,,"drift_count=136, max_duration=3948",violation_ratio=27.4%
PR9L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D16,CUSUM,168,27.549512267218446,drift_detected,0,,,"drift_count=168, max_duration=3843",violation_ratio=27.5%
PINCHROLL_2_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D20,CUSUM,62,51.70471841704718,drift_detected,0,,,"drift_count=62, max_duration=2519",violation_ratio=51.7%
PINCHROLL_3_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D20,CUSUM,5,22.503805175038053,drift_detected,0,,,"drift_count=5, max_duration=2517",violation_ratio=22.5%
PINCHROLL_4_ACTUAL_SPEED,08_Pinchroll,핀치롤,N5,D20,CUSUM,5,29.672754946727547,drift_detected,0,,,"drift_count=5, max_duration=2517",violation_ratio=29.7%
PINCHROLL_2_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D20,CUSUM,154,74.65753424657534,drift_detected,0,,,"drift_count=154, max_duration=3276",violation_ratio=74.7%
PINCHROLL_3_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D20,CUSUM,92,87.85388127853881,drift_detected,0,,,"drift_count=92, max_duration=3269",violation_ratio=87.9%
PINCHROLL_4_ACTUAL_TORQUE,08_Pinchroll,핀치롤,N5,D20,CUSUM,94,87.77016742770168,drift_detected,0,,,"drift_count=94, max_duration=3260",violation_ratio=87.8%
PINCHROLL_2_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D20,CUSUM,13,10.418569254185693,drift_detected,0,,,"drift_count=13, max_duration=345",violation_ratio=10.4%
PINCHROLL_3_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D20,CUSUM,55,54.984779299847794,drift_detected,0,,,"drift_count=55, max_duration=2439",violation_ratio=55.0%
PINCHROLL_4_REFERENCE_TORQUE,08_Pinchroll,핀치롤,N5,D20,CUSUM,62,54.977168949771695,drift_detected,0,,,"drift_count=62, max_duration=2439",violation_ratio=55.0%
PINCHROLL_3_REFERENCE_SPEED,08_Pinchroll,핀치롤,N5,D20,CUSUM,7,29.22374429223744,drift_detected,0,,,"drift_count=7, max_duration=2517",violation_ratio=29.2%
PINCHROLL_4_REFERENCE_SPEED,08_Pinchroll,핀치롤,N5,D20,CUSUM,5,31.156773211567735,drift_detected,0,,,"drift_count=5, max_duration=2516",violation_ratio=31.2%
PR6L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,CUSUM,84,18.26276576412866,drift_detected,0,,,"drift_count=84, max_duration=280",violation_ratio=18.3%
PR6L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,CUSUM,116,22.930363611968335,drift_detected,0,,,"drift_count=116, max_duration=1422",violation_ratio=22.9%
PR7L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,CUSUM,87,19.82554970016355,drift_detected,0,,,"drift_count=87, max_duration=280",violation_ratio=19.8%
PR7L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,CUSUM,166,30.189185562860594,drift_detected,0,,,"drift_count=166, max_duration=1419",violation_ratio=30.2%
PR8L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,CUSUM,100,31.07395965836816,drift_detected,0,,,"drift_count=100, max_duration=327",violation_ratio=31.1%
PR9L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,CUSUM,108,43.594403052880246,drift_detected,0,,,"drift_count=108, max_duration=617",violation_ratio=43.6%
PR6L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,CUSUM,3,41.81355624204979,drift_detected,0,,,"drift_count=3, max_duration=1043",violation_ratio=41.8%
PR6L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,CUSUM,4,40.81577888098752,drift_detected,0,,,"drift_count=4, max_duration=1419",violation_ratio=40.8%
PR7L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,CUSUM,3,41.17753952389606,drift_detected,0,,,"drift_count=3, max_duration=1043",violation_ratio=41.2%
PR7L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,CUSUM,4,40.171742922313165,drift_detected,0,,,"drift_count=4, max_duration=1419",violation_ratio=40.2%
PR8L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,CUSUM,5,42.04979102307832,drift_detected,0,,,"drift_count=5, max_duration=1043",violation_ratio=42.0%
PR9L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),N5,D20,CUSUM,6,41.39560239869162,drift_detected,0,,,"drift_count=6, max_duration=1043",violation_ratio=41.4%
PINCHROLL_2_ACTUAL_SPEED,08_Pinchroll,핀치롤,B5,D13,Rolling_Z,7,0.10995915802701854,low_anomaly,0,,,baseline_stability=0.603,"max_z=20.85, severe_ratio=0.06%"
PINCHROLL_3_ACTUAL_SPEED,08_Pinchroll,핀치롤,B5,D13,Rolling_Z,1,0.015708451146716932,low_anomaly,0,,,baseline_stability=0.695,"max_z=21.03, severe_ratio=0.02%"
PINCHROLL_4_ACTUAL_SPEED,08_Pinchroll,핀치롤,B5,D13,Rolling_Z,3,0.0471253534401508,low_anomaly,0,,,baseline_stability=0.915,"max_z=3.08, severe_ratio=0.00%"
PINCHROLL_2_ACTUAL_TORQUE,08_Pinchroll,핀치롤,B5,D13,Rolling_Z,7,0.10995915802701854,low_anomaly,0,,,baseline_stability=0.929,"max_z=3.16, severe_ratio=0.00%"
PINCHROLL_3_ACTUAL_TORQUE,08_Pinchroll,핀치롤,B5,D13,Rolling_Z,17,0.2670436694941879,low_anomaly,0,,,baseline_stability=0.910,"max_z=3.38, severe_ratio=0.00%"
PINCHROLL_4_ACTUAL_TORQUE,08_Pinchroll,핀치롤,B5,D13,Rolling_Z,15,0.23562676720075398,low_anomaly,0,,,baseline_stability=0.909,"max_z=3.37, severe_ratio=0.00%"
PINCHROLL_2_REFERENCE_TORQUE,08_Pinchroll,핀치롤,B5,D13,Rolling_Z,8,0.12566760917373546,low_anomaly,0,,,baseline_stability=0.612,"max_z=40.24, severe_ratio=0.13%"
PINCHROLL_3_REFERENCE_TORQUE,08_Pinchroll,핀치롤,B5,D13,Rolling_Z,15,0.23562676720075398,low_anomaly,0,,,baseline_stability=0.919,"max_z=3.37, severe_ratio=0.00%"
PINCHROLL_4_REFERENCE_TORQUE,08_Pinchroll,핀치롤,B5,D13,Rolling_Z,14,0.21991831605403708,low_anomaly,0,,,baseline_stability=0.918,"max_z=3.37, severe_ratio=0.00%"
PINCHROLL_3_REFERENCE_SPEED,08_Pinchroll,핀치롤,B5,D13,Rolling_Z,141,2.2148916116870874,unstable,0,,,baseline_stability=0.157,"max_z=24.71, severe_ratio=1.60%"
PINCHROLL_4_REFERENCE_SPEED,08_Pinchroll,핀치롤,B5,D13,Rolling_Z,186,2.9217719132893496,low_anomaly,0,,,baseline_stability=0.592,"max_z=21.55, severe_ratio=2.28%"
PR6L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=0.985,"max_z=2.89, severe_ratio=0.00%"
PR6L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,Rolling_Z,7,0.1377681558748278,low_anomaly,0,,,baseline_stability=0.939,"max_z=12.31, severe_ratio=0.02%"
PR7L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=0.994,"max_z=1.51, severe_ratio=0.00%"
PR7L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=0.990,"max_z=1.51, severe_ratio=0.00%"
PR8L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=0.986,"max_z=1.77, severe_ratio=0.00%"
PR9L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=0.996,"max_z=1.67, severe_ratio=0.00%"
PR6L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=0.980,"max_z=2.58, severe_ratio=0.00%"
PR6L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,Rolling_Z,4,0.0787246604999016,unstable,0,,,baseline_stability=0.000,"max_z=22.20, severe_ratio=0.08%"
PR7L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=0.990,"max_z=1.73, severe_ratio=0.00%"
PR7L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,Rolling_Z,3,0.0590434953749262,low_anomaly,0,,,baseline_stability=0.685,"max_z=19.93, severe_ratio=0.06%"
PR8L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,Rolling_Z,26,2.0233463035019454,low_anomaly,0,,,baseline_stability=0.983,"max_z=3.45, severe_ratio=0.00%"
PR9L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D13,Rolling_Z,40,3.11284046692607,moderate_anomaly,0,,,baseline_stability=0.979,"max_z=4.47, severe_ratio=0.16%"
PINCHROLL_2_ACTUAL_SPEED,08_Pinchroll,핀치롤,B5,D16,Rolling_Z,12,0.1938297528670651,low_anomaly,0,,,baseline_stability=0.864,"max_z=7.68, severe_ratio=0.08%"
PINCHROLL_3_ACTUAL_SPEED,08_Pinchroll,핀치롤,B5,D16,Rolling_Z,8,0.12921983524471006,low_anomaly,0,,,baseline_stability=0.911,"max_z=5.68, severe_ratio=0.03%"
PINCHROLL_4_ACTUAL_SPEED,08_Pinchroll,핀치롤,B5,D16,Rolling_Z,7,0.11306735583912131,low_anomaly,0,,,baseline_stability=0.910,"max_z=5.63, severe_ratio=0.05%"
PINCHROLL_2_ACTUAL_TORQUE,08_Pinchroll,핀치롤,B5,D16,Rolling_Z,6,0.09691487643353255,low_anomaly,0,,,baseline_stability=0.897,"max_z=5.83, severe_ratio=0.03%"
PINCHROLL_3_ACTUAL_TORQUE,08_Pinchroll,핀치롤,B5,D16,Rolling_Z,8,0.12921983524471006,low_anomaly,0,,,baseline_stability=0.893,"max_z=5.83, severe_ratio=0.03%"
PINCHROLL_4_ACTUAL_TORQUE,08_Pinchroll,핀치롤,B5,D16,Rolling_Z,8,0.12921983524471006,low_anomaly,0,,,baseline_stability=0.895,"max_z=5.83, severe_ratio=0.03%"
PINCHROLL_2_REFERENCE_TORQUE,08_Pinchroll,핀치롤,B5,D16,Rolling_Z,18,0.29074462930059763,low_anomaly,0,,,baseline_stability=0.804,"max_z=20.01, severe_ratio=0.29%"
PINCHROLL_3_REFERENCE_TORQUE,08_Pinchroll,핀치롤,B5,D16,Rolling_Z,7,0.11306735583912131,low_anomaly,0,,,baseline_stability=0.923,"max_z=5.83, severe_ratio=0.03%"
PINCHROLL_4_REFERENCE_TORQUE,08_Pinchroll,핀치롤,B5,D16,Rolling_Z,7,0.11306735583912131,low_anomaly,0,,,baseline_stability=0.924,"max_z=5.83, severe_ratio=0.03%"
PINCHROLL_3_REFERENCE_SPEED,08_Pinchroll,핀치롤,B5,D16,Rolling_Z,76,1.2275884348247457,low_anomaly,0,,,baseline_stability=0.698,"max_z=8.89, severe_ratio=0.40%"
PINCHROLL_4_REFERENCE_SPEED,08_Pinchroll,핀치롤,B5,D16,Rolling_Z,108,1.7444677758035858,low_anomaly,0,,,baseline_stability=0.633,"max_z=16.01, severe_ratio=0.68%"
PR6L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D16,Rolling_Z,1,0.027137042062415198,low_anomaly,0,,,baseline_stability=0.953,"max_z=3.33, severe_ratio=0.00%"
PR6L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D16,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=0.969,"max_z=2.79, severe_ratio=0.00%"
PR7L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D16,Rolling_Z,1,0.027137042062415198,low_anomaly,0,,,baseline_stability=0.962,"max_z=3.33, severe_ratio=0.00%"
PR7L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D16,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=0.966,"max_z=2.83, severe_ratio=0.00%"
PR8L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D16,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=0.983,"max_z=2.11, severe_ratio=0.00%"
PR9L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),B5,D16,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=0.986,"max_z=2.03, severe_ratio=0.00%"
PR6L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D16,Rolling_Z,2,0.054274084124830396,low_anomaly,0,,,baseline_stability=0.950,"max_z=3.33, severe_ratio=0.00%"
PR6L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D16,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=0.968,"max_z=2.70, severe_ratio=0.00%"
PR7L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D16,Rolling_Z,1,0.027137042062415198,low_anomaly,0,,,baseline_stability=0.958,"max_z=3.33, severe_ratio=0.00%"
PR7L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D16,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=0.960,"max_z=2.86, severe_ratio=0.00%"
PR8L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D16,Rolling_Z,135,3.6635006784260513,moderate_anomaly,0,,,baseline_stability=0.969,"max_z=4.13, severe_ratio=0.22%"
PR9L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),B5,D16,Rolling_Z,127,3.4464043419267303,moderate_anomaly,0,,,baseline_stability=0.968,"max_z=3.99, severe_ratio=0.00%"
PINCHROLL_2_ACTUAL_SPEED,08_Pinchroll,핀치롤,D4,D10,Rolling_Z,121,1.0032335627228257,low_anomaly,0,,,baseline_stability=0.526,"max_z=23.96, severe_ratio=0.48%"
PINCHROLL_3_ACTUAL_SPEED,08_Pinchroll,핀치롤,D4,D10,Rolling_Z,381,3.158942044606583,moderate_anomaly,0,,,baseline_stability=0.000,"max_z=45.49, severe_ratio=1.83%"
PINCHROLL_4_ACTUAL_SPEED,08_Pinchroll,핀치롤,D4,D10,Rolling_Z,424,3.5154630627642818,moderate_anomaly,0,,,baseline_stability=0.000,"max_z=27.46, severe_ratio=1.92%"
PINCHROLL_2_ACTUAL_TORQUE,08_Pinchroll,핀치롤,D4,D10,Rolling_Z,103,0.8539922062847193,low_anomaly,0,,,baseline_stability=0.800,"max_z=8.24, severe_ratio=0.35%"
PINCHROLL_3_ACTUAL_TORQUE,08_Pinchroll,핀치롤,D4,D10,Rolling_Z,136,1.1276013597545809,low_anomaly,0,,,baseline_stability=0.675,"max_z=18.02, severe_ratio=0.51%"
PINCHROLL_4_ACTUAL_TORQUE,08_Pinchroll,핀치롤,D4,D10,Rolling_Z,105,0.8705745792222866,low_anomaly,0,,,baseline_stability=0.716,"max_z=10.36, severe_ratio=0.36%"
PINCHROLL_2_REFERENCE_TORQUE,08_Pinchroll,핀치롤,D4,D10,Rolling_Z,7,0.05803830528148578,unstable,0,,,baseline_stability=0.401,"max_z=34.34, severe_ratio=0.05%"
PINCHROLL_3_REFERENCE_TORQUE,08_Pinchroll,핀치롤,D4,D10,Rolling_Z,119,0.9866511897852582,low_anomaly,0,,,baseline_stability=0.689,"max_z=25.79, severe_ratio=0.47%"
PINCHROLL_4_REFERENCE_TORQUE,08_Pinchroll,핀치롤,D4,D10,Rolling_Z,106,0.8788657656910704,low_anomaly,0,,,baseline_stability=0.806,"max_z=10.33, severe_ratio=0.36%"
PINCHROLL_3_REFERENCE_SPEED,08_Pinchroll,핀치롤,D4,D10,Rolling_Z,500,4.145593234391842,moderate_anomaly,0,,,baseline_stability=0.000,"max_z=49.07, severe_ratio=2.98%"
PINCHROLL_4_REFERENCE_SPEED,08_Pinchroll,핀치롤,D4,D10,Rolling_Z,558,4.626482049581295,moderate_anomaly,0,,,baseline_stability=0.000,"max_z=39.84, severe_ratio=2.89%"
PR6L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),D4,D10,Rolling_Z,132,5.277888844462216,moderate_anomaly,0,,,baseline_stability=0.838,"max_z=26.78, severe_ratio=3.72%"
PR6L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),D4,D10,Rolling_Z,270,2.8242677824267783,unstable,0,,,baseline_stability=0.036,"max_z=22.73, severe_ratio=1.63%"
PR7L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),D4,D10,Rolling_Z,80,3.198720511795282,moderate_anomaly,0,,,baseline_stability=0.855,"max_z=26.78, severe_ratio=1.64%"
PR7L2_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),D4,D10,Rolling_Z,278,2.907949790794979,unstable,0,,,baseline_stability=0.000,"max_z=24.31, severe_ratio=1.64%"
PR8L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),D4,D10,Rolling_Z,128,5.1179528188724515,moderate_anomaly,0,,,baseline_stability=0.754,"max_z=26.78, severe_ratio=2.96%"
PR9L1_ACT_TORQUE,09_PR_Detailed,PR 상세 (토크+속도),D4,D10,Rolling_Z,158,6.317473010795682,moderate_anomaly,0,,,baseline_stability=0.678,"max_z=26.78, severe_ratio=3.56%"
PR6L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),D4,D10,Rolling_Z,81,3.2387045181927228,moderate_anomaly,0,,,baseline_stability=0.845,"max_z=26.78, severe_ratio=1.76%"
PR6L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),D4,D10,Rolling_Z,272,2.8451882845188283,unstable,0,,,baseline_stability=0.000,"max_z=49.99, severe_ratio=1.64%"
PR7L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),D4,D10,Rolling_Z,81,3.2387045181927228,moderate_anomaly,0,,,baseline_stability=0.845,"max_z=26.78, severe_ratio=1.76%"
PR7L2_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),D4,D10,Rolling_Z,272,2.8451882845188283,unstable,0,,,baseline_stability=0.000,"max_z=49.94, severe_ratio=1.66%"
PR8L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),D4,D10,Rolling_Z,86,3.4386245501799277,moderate_anomaly,0,,,baseline_stability=0.822,"max_z=26.78, severe_ratio=2.00%"
PR9L1_ACT_SPD_MS,09_PR_Detailed,PR 상세 (토크+속도),D4,D10,Rolling_Z,87,3.4786085565773694,moderate_anomaly,0,,,baseline_stability=0.821,"max_z=26.78, severe_ratio=2.00%"
PINCHROLL_2_ACTUAL_SPEED,08_Pinchroll,핀치롤,D4,D13,Rolling_Z,41,0.9597378277153558,unstable,0,,,baseline_stability=0.483,"max_z=8.64, severe_ratio=0.05%"
PINCHROLL_3_ACTUAL_SPEED,08_Pinchroll,핀치롤,D4,D13,Rolling_Z,47,1.100187265917603,unstable,0,,,baseline_stability=0.341,"max_z=26.23, severe_ratio=0.05%"
PINCHROLL_4_ACTUAL_SPEED,08_Pinchroll,핀치롤,D4,D13,Rolling_Z,99,2.317415730337079,unstable,0,,,baseline_stability=0.156,"max_z=24.86, severe_ratio=0.16%"
PINCHROLL_2_ACTUAL_TORQUE,08_Pinchroll,핀치롤,D4,D13,Rolling_Z,23,0.5383895131086143,low_anomaly,0,,,baseline_stability=0.839,"max_z=7.06, severe_ratio=0.12%"
PINCHROLL_3_ACTUAL_TORQUE,08_Pinchroll,핀치롤,D4,D13,Rolling_Z,22,0.5149812734082396,low_anomaly,0,,,baseline_stability=0.812,"max_z=7.07, severe_ratio=0.12%"
PINCHROLL_4_ACTUAL_TORQUE,08_Pinchroll,핀치롤,D4,D13,Rolling_Z,22,0.5149812734082396,low_anomaly,0,,,baseline_stability=0.841,"max_z=7.04, severe_ratio=0.12%"
PINCHROLL_2_REFERENCE_TORQUE,08_Pinchroll,핀치롤,D4,D13,Rolling_Z,0,0.0,low_anomaly,0,,,baseline_stability=1.000,"max_z=0.00, severe_ratio=0.00%"
PINCHROLL_3_REFERENCE_TORQUE,08_Pinchroll,핀치롤,D4,D13,Rolling_Z,17,0.39794007490636707,low_anomaly,0,,,baseline_stability=0.849,"max_z=3.87, severe_ratio=0.00%"
PINCHROLL_4_REFERENCE_TORQUE,08_Pinchroll,핀치롤,D4,D13,Rolling_Z,17,0.39794007490636707,low_anomaly,0,,,baseline_stability=0.856,"max_z=3.84, severe_ratio=0.00%"
